https://rss2.feedspot.com/https://www.rotowire.com/football/articles.php,ROTOWIRE,https://content.rotowire.com/images/rotowire-site-logo.svg,1
https://api.foxsports.com/v2/content/optimized-rss?partnerKey=MB0Wehpmuj2lUhuRhQaafhBjAJqaPU244mlTDK1i&size=30&tags=fs/nfl,FOX,https://b.fssta.com/uploads/application/fscom/fox-sports-logo-black.png,2
https://www.espn.com/espn/rss/nfl/news?null,ESPN,https://a.espncdn.com/i/espn/teamlogos/lrg/trans/espn_dotcom_black.gif,3
https://www.youtube.com/feeds/videos.xml?channel_id=UCK4vtDxY3_2Bm5H6VQsuNTA,Youtube,images/logos/youtube.png,4
https://www.fantasysp.com/rss/all/fantasysp/,Fantasy SP,images/logos/fantasySP.png,5
https://dynastyleaguefootball.com/feed/,Dynasty,images/logos/Dynasty.png,6
https://www.dynastynerds.com/feed/,Dynasty Nerds,images/logos/DynastyNerds.png,7
